28409
28103
28048
27290
27291
27305
27231
27359
27291
27824
27684
27597
27832
27884
27832
27562
27473
27555
27894
27813
27891
28153
27973
28064
27937
28055
27923
27168
27144
27391
27327
27320
27207
27653
27654
27715
27749
27719
27749
27551
27544
27610
27893
27880
27739
27943
28057
27989
27884
27712
27809
27367
27412
27452
27273
27318
27402
27598
27679
27718
27746
27706
27736
27643
27577
27601
27822
27890
27899
27913
28158
28043
27825
27830
27969
27381
27507
27584
27401
27372
27575
27695
27834
27616
27760
27713
27835
27462
27478
27488
27906
28147
27984
28152
28109
28166
27970
27948
27979
27351
27384
27640
27311
27448
27296
27763
27530
27428
27757
27762
27776
27505
27495
27451
27760
28145
27993
28011
28131
28182
