-0.000000377000,-0.000000376366,8.834692
-0.000000376000,-0.000000375366,8.834692
-0.000000375000,-0.000000374366,8.834692
-0.000000374000,-0.000000373366,8.834692
-0.000000373000,-0.000000372366,8.834692
-0.000000372000,-0.000000371366,8.834692
-0.000000371000,-0.000000370366,8.834692
-0.000000370000,-0.000000369366,8.834692
-0.000000369000,-0.000000368366,8.804739
-0.000000368000,-0.000000367366,8.834692
-0.000000367000,-0.000000366366,8.834692
-0.000000366000,-0.000000365366,8.834692
-0.000000365000,-0.000000364366,8.834692
-0.000000364000,-0.000000363366,8.804739
-0.000000363000,-0.000000362366,8.804739
-0.000000362000,-0.000000361366,8.834692
-0.000000361000,-0.000000360366,8.834692
-0.000000360000,-0.000000359366,8.834692
-0.000000359000,-0.000000358366,8.834692
-0.000000358000,-0.000000357366,8.834692
-0.000000357000,-0.000000356366,8.834692
-0.000000356000,-0.000000355366,8.834692
-0.000000355000,-0.000000354366,8.834692
-0.000000354000,-0.000000353366,8.834692
-0.000000353000,-0.000000352366,8.834692
-0.000000352000,-0.000000351366,8.834692
-0.000000351000,-0.000000350366,8.834692
-0.000000350000,-0.000000349366,8.834692
-0.000000349000,-0.000000348366,8.834692
-0.000000348000,-0.000000347366,8.864646
-0.000000347000,-0.000000346366,8.834692
-0.000000346000,-0.000000345366,8.834692
-0.000000345000,-0.000000344366,8.834692
-0.000000344000,-0.000000343366,8.834692
-0.000000343000,-0.000000342366,8.834692
-0.000000342000,-0.000000341366,8.834692
-0.000000341000,-0.000000340366,8.834692
-0.000000340000,-0.000000339366,8.834692
-0.000000339000,-0.000000338366,8.834692
-0.000000338000,-0.000000337366,8.864646
-0.000000337000,-0.000000336366,8.864646
-0.000000336000,-0.000000335366,8.834692
-0.000000335000,-0.000000334366,8.834692
-0.000000334000,-0.000000333366,8.834692
-0.000000333000,-0.000000332366,8.864646
-0.000000332000,-0.000000331366,8.834692
-0.000000331000,-0.000000330366,8.834692
-0.000000330000,-0.000000329366,8.834692
-0.000000329000,-0.000000328366,8.834692
-0.000000328000,-0.000000327366,8.834692
